gene,tmp_id,coefficient,pvalue_coef,intercept,pvalue_corrected
ENSG00000158092,chr3_136899869,-0.1013375979550876,0.3252019672172017,0.9414790860202504,0.6573852082222589
ENSG00000120093,chr17_48577781,0.2494307086523948,0.3252088343946255,-2.0933133871244616,0.6573852082222589
ENSG00000204856,chr12_110486762,-0.1486226314855675,0.3253014096542244,1.5288257404699357,0.6574088203198231
ENSG00000253719,chr12_74540074,-0.1029381988870332,0.3253195625206571,2.173286778744149,0.6574088203198231
ENSG00000136267,chr7_14757557,-0.0991260207985474,0.3253639615421726,0.7271219900222171,0.6574088203198231
ENSG00000187244,chr19_44819005,0.4305599364512776,0.3254076355902259,-2.5496771770714286,0.6574088203198231
ENSG00000023171,chr11_123618533,-0.3811107158769838,0.3254688252124652,3.039814757939776,0.6574088203198231
ENSG00000143033,chr1_93119314,-0.0587204031081677,0.3255113669385445,0.8039409313605754,0.6574088203198231
ENSG00000139505,chr13_25265732,-0.1352176911944913,0.3255216305545385,1.5939254476083802,0.6574088203198231
ENSG00000197121,chr2_196844450,0.0950307375786746,0.3255624927209684,-0.9645053431272748,0.6574088203198231
ENSG00000072840,chr4_5756206,-0.108726341215758,0.3256330812725664,1.4215979044665144,0.6574206237333805
ENSG00000151835,chr13_23338725,-0.5046875289767955,0.3256538339034328,4.658370425127052,0.6574206237333805
ENSG00000115464,chr2_61470706,-0.2204460971520067,0.3258595825775191,3.5159062984628666,0.6577210832577004
ENSG00000138378,chr2_191058295,-0.1930931593479273,0.3258882017311709,0.6842701593067696,0.6577210832577004
ENSG00000093134,chr6_132731664,-0.2903086673012381,0.3259351598816506,2.6247795199307378,0.6577246523455422
ENSG00000144452,chr2_214947622,-0.1184756262769363,0.3260320793484041,1.0432926217507876,0.6577246523455422
ENSG00000121957,chr1_108914534,0.3357474985575917,0.3260456391463686,-2.7745348565177506,0.6577246523455422
ENSG00000172869,chr5_119244330,0.1967318481641155,0.3260959030267156,-3.0829386298019057,0.6577246523455422
ENSG00000187790,chr14_45159081,-0.1959678778339166,0.3261210208464701,1.395331971048978,0.6577246523455422
ENSG00000187546,chr7_15430919,-0.0269727082440068,0.3261465764215557,0.3106324037185328,0.6577246523455422
ENSG00000064989,chr2_187360760,-0.1186177568247563,0.3262529083842805,1.1321652714999004,0.6578528226093943
ENSG00000136044,chr12_105207864,-0.1267631592557767,0.3263285419066962,1.3964107388037197,0.6579127720047759
ENSG00000179869,chr7_48644590,0.0545746273503772,0.3263777084227337,-0.8828726084847667,0.6579127720047759
ENSG00000104517,chr8_102314598,-0.153628981016358,0.3264534559777035,2.038482770209639,0.6579127720047759
ENSG00000182670,chr21_37150045,0.0966298923249075,0.3264537592280672,-2.1676325297648407,0.6579127720047759
ENSG00000171503,chr4_158697544,-0.0960357870526892,0.3264999050258613,1.178270953716544,0.6579195544277674
ENSG00000134077,chr3_9366888,0.4040284582800784,0.3268532208038091,-5.251537940563912,0.6585452224212995
ENSG00000115020,chr2_208298844,0.2567130758510692,0.3270701003569568,-4.344251421656568,0.6588958702370499
ENSG00000091513,chr3_133770474,0.2580063566493855,0.3271241418461629,-2.314227170649468,0.6589184253375427
ENSG00000121380,chr12_12155808,0.1953496563081369,0.3272739503670948,-2.547003004768824,0.6591301891704047
ENSG00000135272,chr7_114922893,-0.185685752361403,0.3273149915270421,2.204087261863927,0.6591301891704047
ENSG00000042781,chr1_215741542,-0.1513660607489709,0.3274610475846604,1.655059599481505,0.6592950059701563
ENSG00000168228,chr4_25364438,-0.110807834726992,0.327482576929971,1.1385964702984754,0.6592950059701563
ENSG00000153093,chr2_110963566,0.0179874657704467,0.3278126832753039,-0.3182355912345063,0.6598732010590181
ENSG00000122707,chr9_36052144,0.2212917707697805,0.3279424046116291,-1.5279287458468105,0.6600479309674445
ENSG00000158874,chr1_161223056,-0.0328135100893008,0.3280306200637239,0.5030785797953742,0.660055777559228
ENSG00000085382,chr6_104852378,-0.0981806962755619,0.3280321417442733,1.5131138422452195,0.660055777559228
ENSG00000164692,chr7_94426940,-0.1422837837952471,0.3280808506042614,1.6182706441785657,0.6600674256204783
ENSG00000117523,chr1_171545710,0.0509788705137781,0.3281453515279131,-0.3841939209882798,0.6601108386066417
ENSG00000150995,chr3_4627692,-0.1069724436862902,0.328252773915902,1.0306825718010693,0.6602405715475618
ENSG00000148677,chr10_90919114,0.2089060092222359,0.3283554109393874,-1.84713379474015,0.6603606466374838
ENSG00000064651,chr5_128186462,-0.0685986172701364,0.3284525303846719,1.8010022539065624,0.6603742251934439
ENSG00000135472,chr12_49870669,-0.4478689316864107,0.3285434375254012,3.152240557909511,0.6603742251934439
ENSG00000134627,chr11_94548248,0.1318516139298917,0.3285802411227019,-1.6652132048180297,0.6603742251934439
ENSG00000005469,chr7_87369612,-0.7477335404067554,0.3285967915923879,5.940739016707727,0.6603742251934439
ENSG00000142973,chr1_46812472,0.3228381239999627,0.3286543944150452,-1.323690906527733,0.6603742251934439
ENSG00000066827,chr8_134521023,0.1426486395552175,0.3286594983060763,-1.383235421280145,0.6603742251934439
ENSG00000196914,chr11_120478063,0.1724815916100541,0.3286887814281044,-2.5140352083481936,0.6603742251934439
ENSG00000257103,chr19_34196570,0.2571322477228268,0.328715584901685,-2.516108517156101,0.6603742251934439
ENSG00000151150,chr10_60068948,0.1519365984749153,0.3287486226725409,-2.769130588354182,0.6603742251934439
ENSG00000066027,chr1_212347543,-0.0886056122723634,0.3289623799141128,1.3470650118501766,0.6606681779804988
ENSG00000101294,chr20_31569101,0.0870774728813223,0.3289808769734482,-1.1422057574573357,0.6606681779804988
ENSG00000144130,chr2_112723362,0.0321802781149446,0.3290850756150584,-0.6937611031250929,0.6607904233593155
ENSG00000166960,chr18_33092944,0.1886564807955144,0.3291276833950424,-1.112504119973768,0.6607904233593155
ENSG00000153975,chr6_116645584,0.1217336835871341,0.3291798514833857,-3.299332672406024,0.6608088938732526
ENSG00000106462,chr7_148846602,-0.1914475128489773,0.3292311119958654,1.9069542905768773,0.6608255378992971
ENSG00000101220,chr20_3759954,-0.2833537131217318,0.3293839575975906,5.057464553156542,0.6610460503579989
ENSG00000112414,chr6_142416143,0.4660651485313021,0.3294676478898682,-4.518856270469195,0.6611277344595881
ENSG00000112695,chr6_75240394,-0.0736656571483219,0.329525661907199,1.0935444470300488,0.6611578805571838
ENSG00000119396,chr9_121192231,-0.2995144175266444,0.329896000078671,2.666920198264666,0.6617132387326607
ENSG00000141503,chr17_4891186,0.0461563185512238,0.329971043516068,-0.6775162078268238,0.6617132387326607
ENSG00000177885,chr17_75339196,-0.0369141085091587,0.329971126400134,0.0634586275379207,0.6617132387326607
ENSG00000136709,chr2_127769007,-0.0945699143427943,0.3299745645257023,0.8101669706927179,0.6617132387326607
ENSG00000260314,chr10_17909285,-0.0910268492361925,0.3301027926667683,1.2803264047821354,0.6618840741098082
ENSG00000169857,chr15_33876007,-0.1026025396473423,0.3303423040777338,1.2823744377700574,0.662277968245531
ENSG00000149548,chr11_124993329,-0.2563834414135274,0.3303935359929553,2.065560852951492,0.6622943417669004
ENSG00000123159,chr19_14489892,-0.0812138826486163,0.3306363486048662,1.3430724718759854,0.6624512022331508
ENSG00000083067,chr9_71121471,0.5244578761962706,0.3307125704333158,-2.4606006718793774,0.6624512022331508
ENSG00000165495,chr11_125431297,0.1677049800664957,0.3307139641816757,-1.6783486229999405,0.6624512022331508
ENSG00000108370,chr17_65163183,0.2697529076036054,0.3307806239339981,-2.616811508927536,0.6624512022331508
ENSG00000171408,chr6_135851850,0.1267228275401714,0.3308127686854583,-2.8413746094631382,0.6624512022331508
ENSG00000126583,chr19_53874761,-0.1117965589159244,0.3308136973703168,3.394416934880065,0.6624512022331508
ENSG00000176058,chr9_137192553,0.2069496399315891,0.3308158719895351,-3.4167022696705223,0.6624512022331508
ENSG00000125772,chr20_5564835,0.42801987255719,0.3308163881364587,-6.4214814033452665,0.6624512022331508
ENSG00000187950,chr12_29439452,0.4863785860189753,0.3308649911214525,-2.4579685353685123,0.6624583448614865
ENSG00000198856,chr4_108667006,-0.1706256380337051,0.3309254380754709,1.924894446084203,0.6624583448614865
ENSG00000141279,chr17_47601834,-0.1768001373614801,0.33094918158338,2.371699021318644,0.6624583448614865
ENSG00000150347,chr10_62059162,0.1475000513625838,0.3312846937284694,-1.347189365520324,0.6629718080837951
ENSG00000120265,chr6_149793764,0.4167926178624617,0.3312919139816611,-3.568662446824816,0.6629718080837951
ENSG00000168827,chr3_158691289,-0.2702278730814691,0.331455371451529,1.0911104476372713,0.6631445218362705
ENSG00000115183,chr2_159097971,0.2522732788905968,0.3314644605862157,-3.658530590697175,0.6631445218362705
ENSG00000161944,chr17_7106904,-0.1162801903040706,0.3317403219430884,1.658943686077039,0.6633028813439046
ENSG00000104805,chr19_48921843,-0.123785185058376,0.3317481345002803,1.2823190426930948,0.6633028813439046
ENSG00000164151,chr5_5443318,-0.2075907694778644,0.3317923645585333,2.003504814008898,0.6633028813439046
ENSG00000007062,chr4_15987559,-0.0999430436094972,0.3317983350553531,0.8438242266665671,0.6633028813439046
ENSG00000152193,chr13_78642222,0.0695377182537337,0.3318232208289624,-0.8335674935260335,0.6633028813439046
ENSG00000084676,chr2_24729844,-0.1478322403508187,0.331823824590771,1.574046474767275,0.6633028813439046
ENSG00000165837,chr13_45574809,0.0833468710046522,0.3318455276064765,-0.7937932753255439,0.6633028813439046
ENSG00000197181,chr8_22316105,0.3629018655108479,0.3319417852243544,-5.0391284911537735,0.6634090597745739
ENSG00000141084,chr16_67772091,0.0446679919043757,0.3320923570125585,-0.6965661505472149,0.6636237472058389
ENSG00000145868,chr5_148398926,-0.3651390751865393,0.3321595797995371,3.274018672894752,0.6636718432814189
ENSG00000090530,chr3_189957702,-0.0493885056729548,0.3322761163218249,0.5700158388666887,0.6638184454291174
ENSG00000125247,chr13_100614498,0.0962939735764021,0.332386247027597,-2.141383613423001,0.663952213668972
ENSG00000166887,chr15_42211756,-0.0953438140193726,0.3325016589017453,0.9858534388541148,0.664096495097395
ENSG00000090402,chr3_165058857,-0.087103435387017,0.3325631957857869,1.944196414769368,0.6641331499791737
ENSG00000152894,chr6_128240165,0.1049578109946852,0.3326147019577525,-0.9258980906030314,0.6641497664773145
ENSG00000153015,chr5_64885699,-0.029493564379647,0.3327552836654539,0.9193753086622652,0.6642141890974186
ENSG00000198589,chr4_150761852,-0.1075472323731934,0.3327956316396309,1.8270660509945984,0.6642141890974186
ENSG00000141252,chr17_699514,-0.1348087252141031,0.3327988156571955,1.861211405117104,0.6642141890974186
ENSG00000154040,chr18_24143023,0.0748092826780265,0.3328197243764034,-1.833981590972357,0.6642141890974186
ENSG00000145715,chr5_87341348,-0.1166509830260034,0.3329514916872064,1.3803701917398272,0.6643652207471843
ENSG00000121988,chr2_135345469,-0.101914357226636,0.3329919401025919,1.3427445686712405,0.6643652207471843
ENSG00000134330,chr2_9471214,-0.2116742826353034,0.3330629649318112,4.155067151124282,0.6643652207471843
ENSG00000124942,chr11_62516708,-0.3910093710704705,0.3330682002705502,3.5627284466154183,0.6643652207471843
ENSG00000170776,chr15_85716003,-0.0621388488778289,0.3331578294578596,0.6322297850944708,0.6644578211947118
ENSG00000165105,chr9_82999986,-0.0462812911205151,0.3332746468116976,0.7080059890606805,0.6646046153160138
ENSG00000152939,chr5_69441359,0.1672032865109557,0.3333478921354491,-1.4043957726789265,0.6646440519486128
ENSG00000103061,chr16_68291763,-0.0216134891041855,0.3334889145814078,0.4815630884813381,0.6646440519486128
ENSG00000196187,chr1_225857038,-0.2673293364330151,0.3335553946740932,1.062703462708796,0.6646440519486128
ENSG00000139117,chr12_38873183,-0.0989622103260437,0.3336004457840634,0.9582713682444176,0.6646440519486128
ENSG00000198939,chr5_178922914,-0.2833973732039364,0.3336088890660628,2.6820952463269827,0.6646440519486128
ENSG00000171094,chr2_29193166,-0.0539514485298401,0.333615142082616,0.258135375171195,0.6646440519486128
ENSG00000101346,chr20_32230695,0.0966522189231979,0.3336291055570108,-1.4138719307308625,0.6646440519486128
ENSG00000132313,chr2_86206342,0.2485214109210973,0.3336401639276475,-2.234191475885748,0.6646440519486128
ENSG00000278311,chr17_36581285,-0.167113699833939,0.3338962837428098,2.405579579542773,0.6650408225368611
ENSG00000159063,chr11_78121288,0.2821253743075751,0.3339258229813149,-4.58563975563133,0.6650408225368611
ENSG00000185513,chr20_43529099,-0.3182710797380473,0.3340772653764197,2.9632416860912194,0.6651087514830909
ENSG00000139767,chr12_119156573,-0.1237843250319468,0.3340871003728528,0.5796246612686731,0.6651087514830909
ENSG00000174469,chr7_148147771,-0.1563262124663116,0.334089674569665,2.0971377782449263,0.6651087514830909
ENSG00000164151,chr5_5466317,0.7426698784769438,0.3342164162340847,-6.792704289063827,0.665274950202432
ENSG00000162843,chr1_241787666,-0.0789808177826093,0.3342891877062068,1.1841262831293613,0.665333689366346
ENSG00000162924,chr2_60918364,-0.1000300026917341,0.3345683085902226,1.1984081411851442,0.6658030561347092
ENSG00000073712,chr14_52875202,0.3462261926595992,0.3346824080026023,-3.109645495283013,0.6659439452286222
ENSG00000196371,chr11_94548170,0.1586363813060767,0.3347639617851115,-1.351774887755301,0.666020047644661
ENSG00000156265,chr21_29159826,0.1847033989098636,0.3348158815567883,-4.510805882547016,0.6660288280301603
ENSG00000105726,chr19_19646032,0.260621083234512,0.3348549904629169,-0.8390160893053702,0.6660288280301603
ENSG00000130177,chr13_114236623,0.1008102191952434,0.334935388899533,-1.0992045010587348,0.6661025922521554
ENSG00000198464,chr19_52316009,0.2039371560575096,0.3349827853386837,-3.809425298503896,0.6661107131786419
ENSG00000112877,chr5_647782,-0.1304838964902747,0.335063787694262,1.3166166875100027,0.6661856484744738
ENSG00000196700,chr20_63993656,-0.2089764648016457,0.3352645982296692,1.9381672764243163,0.6664987404568359
ENSG00000067369,chr15_43427958,-0.0763665428542962,0.3354150406492823,1.6714998267082173,0.6666577617332574
ENSG00000172301,chr17_31863522,0.1243072082492204,0.3354536383268776,-1.2064720590404874,0.6666577617332574
ENSG00000168944,chr5_123415868,-0.2096888515309513,0.3354746354154158,2.721149579659436,0.6666577617332574
ENSG00000070061,chr9_108935723,-0.2629929405062083,0.335530387208425,2.3023139920767624,0.6666824063150345
ENSG00000259030,chr1_74353253,-0.1611125157009367,0.3357180699957742,1.596186303578496,0.666885832053649
ENSG00000162669,chr1_91316561,-0.2601544661389913,0.335719494879989,2.609550555163305,0.666885832053649
ENSG00000174844,chr3_57445997,0.1174433242739675,0.3358166477081051,-0.3768960871582993,0.6669816916800577
ENSG00000106804,chr9_120963505,-0.085921649415271,0.3358544912133667,1.0530724537063574,0.6669816916800577
ENSG00000164045,chr3_48174140,-0.1139090329736665,0.3359416997898788,1.5630546907678846,0.6670687412612714
ENSG00000121289,chr19_32918153,0.1955368959660556,0.3359868062413579,-1.2054896195353342,0.6670721783095589
ENSG00000063244,chr19_55662465,-0.2407668581841303,0.3360669781103822,3.684136648601925,0.6671416934292986
ENSG00000145996,chr6_21108281,0.1405951465264178,0.3361085792762992,-2.411496537377915,0.6671416934292986
ENSG00000186088,chr7_77381264,0.1157513849926909,0.3364014538864714,-1.0714483760745868,0.6675368334711637
ENSG00000047936,chr6_117385598,0.1562054040521596,0.3364040643841968,-2.5114744675030805,0.6675368334711637
ENSG00000150593,chr10_110889512,0.1067009225504294,0.3364378695776702,-1.798920269301684,0.6675368334711637
ENSG00000198000,chr9_92318689,0.417830331876216,0.3365493482322159,-7.232609598051322,0.6676718816387058
ENSG00000164096,chr4_119298934,-0.1349690214828739,0.3369343505680466,1.210576562554504,0.668349461806525
ENSG00000105792,chr7_90300165,-0.1542919012485966,0.3370688482632615,2.446063927825432,0.6685293068937268
ENSG00000145740,chr5_69100938,-0.1019508848525628,0.3371119562364816,0.942535477050521,0.6685293068937268
ENSG00000171109,chr3_179365237,-0.1025004673223656,0.3373312924974324,1.035481339002574,0.6688780231199088
ENSG00000116882,chr1_119386873,-0.206904693158741,0.337389045504063,2.2287445719526744,0.6689062950634247
ENSG00000108946,chr17_68524185,-0.2324501401222328,0.3375467503194129,2.1727043634239145,0.6691326982678849
ENSG00000112249,chr6_100767348,-0.3649592850279759,0.3375912890524961,3.2534649270150933,0.6691347382830697
ENSG00000137877,chr15_41852770,0.0572770884402747,0.3377183603974895,-0.5857841476806699,0.6692638809938423
ENSG00000144224,chr2_135772328,-0.1557680633596316,0.3377434800957936,1.5550044009381667,0.6692638809938423
ENSG00000144229,chr2_137276047,0.2418180625189207,0.3378159237834379,-2.174636749176974,0.6693211919435057
ENSG00000164659,chr7_86907534,0.1181170304445342,0.3382280092431901,-1.7215220166955256,0.6700167772351829
ENSG00000123485,chr2_233837658,-0.1161712402565915,0.3382541295567957,1.116353039559418,0.6700167772351829
ENSG00000138669,chr4_81142737,0.3521262220059981,0.3383252082638637,-5.080889428109974,0.670071265665159
ENSG00000164749,chr8_75556075,-0.0866472820317667,0.3384909833800539,0.9016397453921868,0.6702545023113451
ENSG00000197415,chr3_157363203,-0.0955069981906675,0.3385048910496273,1.1595947303019245,0.6702545023113451
ENSG00000144034,chr2_73730744,-0.1218266174144529,0.3387373732214797,2.3863589950681066,0.6705509170116783
ENSG00000083290,chr17_19816995,-0.132216231044433,0.3387542404088109,1.3929390624055102,0.6705509170116783
ENSG00000124357,chr2_71077409,-0.1143624526581454,0.3387853973067651,0.9396426860137996,0.6705509170116783
ENSG00000104129,chr15_40767873,0.1123162576881307,0.3389741960075331,-1.1762596196156907,0.6706909560547383
ENSG00000182568,chr3_18349642,0.2095723210960882,0.3390430287740278,-3.122662704624156,0.6706909560547383
ENSG00000164022,chr4_106327251,0.1651985011302325,0.3390491153765401,-1.522087520820229,0.6706909560547383
ENSG00000112282,chr6_131596249,0.2355462083143093,0.3390508821304054,-2.0372782020045235,0.6706909560547383
ENSG00000169896,chr16_31328441,-0.1875923525880933,0.3390742040006236,0.4499817018148293,0.6706909560547383
ENSG00000214655,chr10_73800788,-0.1148015668438127,0.3392158192411433,1.1431454543853106,0.6707996504913353
ENSG00000262655,chr11_14041716,-0.1057745425659827,0.3392163913044486,1.1758682172176722,0.6707996504913353
ENSG00000104679,chr8_23294898,0.0675424240235789,0.3392691630799054,-1.2601440575605676,0.6708177499364701
ENSG00000072858,chr3_113566318,-0.0774095983973286,0.3395245484415099,2.1538162187002348,0.6711247044979282
ENSG00000100796,chr14_91472828,-0.0744878046337136,0.3395268524895445,0.6022497911365624,0.6711247044979282
ENSG00000152763,chr1_66827051,-0.1496544186218938,0.3395553238636049,2.072542733254485,0.6711247044979282
ENSG00000006715,chr7_38772467,-0.1787255808761189,0.3397152189444756,0.7221579707105296,0.6712700116316198
ENSG00000138175,chr10_102686072,-0.0781377975200179,0.339716138925086,1.4372023639150464,0.6712700116316198
ENSG00000149201,chr11_86400815,-0.1294860543156749,0.3399527765512778,1.2674023766856874,0.6716513040316164
ENSG00000091436,chr2_173239310,-0.0732965767154142,0.3399982159274139,0.9544768802347678,0.6716547929027231
ENSG00000112079,chr6_36497935,0.1094872964615446,0.3400923680238116,-2.447830463996352,0.6717544988232981
ENSG00000134909,chr11_129064139,-0.1304264166650672,0.3401736652651647,1.4807283112258678,0.6718102421450461
ENSG00000144452,chr2_215011866,-0.0613786595640154,0.3402079566828545,0.7193490750616168,0.6718102421450461
ENSG00000083307,chr8_101636725,-0.0281142352998939,0.3409686283735574,0.6466403874061746,0.6730407054679605
ENSG00000091106,chr2_32224811,-0.1188974849169336,0.3409929844321363,0.9795357017156292,0.6730407054679605
ENSG00000162643,chr1_85045056,0.1837333709305107,0.3410267657435246,-1.915296953676759,0.6730407054679605
ENSG00000006634,chr7_87887315,0.1470574959968209,0.3410421793692952,-1.4623771394920535,0.6730407054679605
ENSG00000156042,chr10_73348618,0.4156929356255178,0.3410498873601545,-5.566792133041429,0.6730407054679605
ENSG00000053747,chr18_23842591,-0.2215816711214824,0.3412373234460836,1.553251776272529,0.6733241977517731
ENSG00000141376,chr17_61069835,-0.0528392945350464,0.3413258436483734,0.9752691831937343,0.6734003968086675
ENSG00000179912,chr12_57283738,-0.0972659523023309,0.3413672055394749,0.931848624720916,0.6734003968086675
ENSG00000278053,chr17_37618482,-0.0704950515966638,0.3414073017697627,0.8233452482611818,0.6734003968086675
ENSG00000137145,chr9_19334960,0.0877485738757012,0.3414779421037506,-0.9836513190338556,0.6734139196023625
ENSG00000187240,chr11_103152110,-0.0744931736649827,0.3415722212857895,1.2276884420465406,0.6734139196023625
ENSG00000138592,chr15_50462257,-0.0907682489983824,0.3416329471057767,0.9152064399574882,0.6734139196023625
ENSG00000163659,chr3_156693994,-0.1258049897347535,0.3416489802773329,3.020256906733168,0.6734139196023625
ENSG00000022840,chr12_120528806,-0.0520935646021102,0.3416605419507904,0.8234395810675155,0.6734139196023625
ENSG00000141570,chr17_79796375,0.1603157673845123,0.3417184642185463,-1.1304109812874918,0.6734139196023625
ENSG00000257335,chr7_142008760,0.2138414456799431,0.3417574073304332,-1.903089922644448,0.6734139196023625
ENSG00000136518,chr3_179580797,0.0832885916409461,0.3417843251534885,-0.9281000102546404,0.6734139196023625
ENSG00000116095,chr2_178502594,-0.1819340607417407,0.3418082486778101,2.4214164740084634,0.6734139196023625
ENSG00000276644,chr13_71488935,0.200585715482499,0.3419796184625256,-1.9530587890666868,0.6736652430299963
ENSG00000136261,chr7_16682768,0.0976216626664717,0.3421003802623097,-0.961461676287818,0.6737657537794727
ENSG00000115760,chr2_32414669,-0.3333385632471314,0.3421393079471664,2.106015887719419,0.6737657537794727
ENSG00000131238,chr1_40078821,-0.1190686828499559,0.3421620740631824,2.2137864610083025,0.6737657537794727
ENSG00000104812,chr19_48981416,-0.2090603736473347,0.3422810343228879,1.304221644507364,0.6739137148702717
ENSG00000188033,chr19_12643190,0.1127266063253522,0.3423702424894991,-2.5224482490485296,0.6740030669797755
ENSG00000170927,chr6_51638800,-0.0332794426980806,0.3425895862312507,0.5570414632233733,0.6743460594030974
ENSG00000163811,chr2_28922798,-0.0264889355628077,0.3426321677726642,0.539725393189054,0.6743460594030974
ENSG00000124143,chr20_38646934,0.4324961755697999,0.3427000391868264,-3.769804206313705,0.6743839989723759
ENSG00000135999,chr2_148769252,-0.076215627954094,0.3427391466264445,0.4470587265894811,0.6743839989723759
ENSG00000113249,chr5_157042516,0.2038366231249912,0.3428693513158521,-2.0624020766724627,0.6745314189212326
ENSG00000171475,chr17_40256589,-0.4131827617951528,0.3429017903066647,5.834100868474756,0.6745314189212326
ENSG00000115234,chr2_27367625,-0.3496225617196083,0.3431329433234992,3.1228824151542818,0.6747495945152602
ENSG00000136982,chr8_119852885,0.3682522569634284,0.3431459074523861,-2.002145397437572,0.6747495945152602
ENSG00000186792,chr3_50300646,0.3096222842406518,0.3431732742597718,-1.266544662706362,0.6747495945152602
ENSG00000120727,chr5_139368635,-0.1064666564670488,0.3431882000324056,1.1066482711672707,0.6747495945152602
ENSG00000148219,chr9_117180628,-0.0686006628939705,0.3432474841041746,1.0883309047665937,0.674779887260399
ENSG00000165312,chr10_23442254,-0.2271806963636094,0.3433182461793665,2.324961193920845,0.6748327336391203
ENSG00000131711,chr5_72205062,-0.119589747707729,0.3434715124800975,1.162684382286325,0.6750160082320993
ENSG00000166450,chr15_55682546,-0.0729985047584244,0.343499270461305,0.4501631492239589,0.6750160082320993
ENSG00000134294,chr12_46364624,-0.1869542091714018,0.3435666003114581,1.902548171790954,0.6750620603283395
ENSG00000108021,chr10_5746148,-0.0479269847447804,0.3436116611793463,0.6753863396745121,0.6750643506996892
ENSG00000157349,chr16_70329223,0.0646011122775378,0.3437049806982184,-1.6823235873695337,0.6751614380071403
ENSG00000187231,chr2_179191697,-0.2400206060381128,0.3438143754613944,2.1290115540382244,0.6752900741022713
ENSG00000151304,chr5_122027158,-0.0793444764267489,0.3438696827047043,0.8912758262253798,0.6753124569423634
ENSG00000115419,chr2_190953525,0.117118694720129,0.3439785825904095,-0.3210878909130352,0.6753713145950349
ENSG00000172139,chr3_112155056,-0.0370395934307122,0.3439874834009303,0.4567333208698679,0.6753713145950349
ENSG00000183354,chr9_5968044,0.1670280312115986,0.3442047842730933,-1.4824744012233966,0.6757116897288616
ENSG00000152818,chr6_144482131,-0.309427052375657,0.3442671775303553,5.532246610396165,0.6757479161760478
ENSG00000166275,chr10_102862788,-0.2533419582779201,0.3444961394899659,2.1676357296124267,0.6760379328264029
ENSG00000071539,chr5_904281,-0.1300141194302461,0.3445028467104831,1.6357052303891888,0.6760379328264029
ENSG00000173226,chr3_121797094,0.121756709718506,0.344623520727187,-1.4871514915778734,0.6761527641494145
ENSG00000197410,chr4_154374003,-0.0627264009116472,0.3446492956737929,0.9046232025014794,0.6761527641494145
ENSG00000104760,chr8_17864766,-0.2249741698956754,0.3447280381865063,3.1249466234896817,0.6762209820497807
ENSG00000111642,chr12_6581183,0.1955279116101499,0.3447762882885518,-1.697157147898482,0.6762293760476518
ENSG00000159579,chr16_57216070,-0.0328626540260982,0.3448508357171361,0.5401125358692606,0.676244780625065
ENSG00000162373,chr1_48736291,-0.3202389210752386,0.3448720862502363,4.139560502167113,0.676244780625065
ENSG00000187049,chr11_61398241,0.1425846740235411,0.3451247499913933,-0.3434274066378039,0.6766539431562517
ENSG00000114279,chr3_192170664,-0.0822174026862394,0.3451910837569882,0.9347500019115422,0.6766868276193636
ENSG00000165271,chr9_33467582,0.378935679003723,0.345229523993857,-1.172875792293547,0.6766868276193636
ENSG00000115827,chr2_171458135,-0.1143117996795205,0.3453816035420589,1.178241868219259,0.6767213493683552
ENSG00000100170,chr22_32085125,0.207466021205725,0.3454509694049713,-1.7370954357646935,0.6767213493683552
ENSG00000079785,chr2_15605924,0.2879833248197914,0.3454517523452793,-2.011584843576936,0.6767213493683552
ENSG00000239779,chr2_74456116,-0.424291595951312,0.3454599997168555,2.970829350933758,0.6767213493683552
ENSG00000101294,chr20_31554682,0.1060190720209039,0.3454671509129954,-1.0121588107886044,0.6767213493683552
ENSG00000083520,chr13_72775184,-0.2511673933615341,0.3455525818902283,2.209156713147038,0.6768024906889736
ENSG00000175137,chr1_248816963,0.1791087976172098,0.3457248767963333,-1.0119164885737977,0.6770537221763414
ENSG00000101746,chr18_33883211,0.1249511773872144,0.3459970185901352,-1.2930871189474744,0.6774567651568599
ENSG00000167286,chr11_118338964,-0.3629363234732997,0.3460831176794274,0.9189826030344326,0.6774567651568599
ENSG00000197168,chr13_52133617,-0.024518280462754,0.3461056288962828,0.468069702428305,0.6774567651568599
ENSG00000165409,chr14_81108483,-0.0098720884444174,0.3461068862629201,0.3119944551684862,0.6774567651568599
ENSG00000141376,chr17_60924519,0.0527882390755652,0.3461964290126256,-0.8718739993447034,0.6775457981401336
ENSG00000163932,chr3_53187325,-0.262942588392846,0.3463268468425318,1.0564309989499463,0.6777147954690542
ENSG00000055147,chr5_154033901,-0.1121503029000644,0.3464066166495532,1.0834478764342517,0.6777846510755062
ENSG00000135409,chr12_53429392,-0.066690237621966,0.3466061969878535,0.7647607906583731,0.6780099530634703
ENSG00000154654,chr21_21468937,0.3310990015010682,0.3466711773997013,-3.394837454831128,0.6780099530634703
ENSG00000178445,chr9_6639246,-0.3224922141757351,0.3467140634747392,2.862506278335404,0.6780099530634703
ENSG00000144061,chr2_110129095,0.0140782453076982,0.3467645046078595,-0.1183920319002777,0.6780099530634703
ENSG00000166938,chr15_66323053,-0.3823473218857176,0.346797628957007,3.104359684420171,0.6780099530634703
ENSG00000136147,chr13_49513039,-0.3361493516730235,0.346807962786366,3.015733092814576,0.6780099530634703
ENSG00000063854,chr16_1828275,-0.0415214709154902,0.3468303726347826,0.8775266155592226,0.6780099530634703
